label,input_ids,attention_mask
1,"tensor([  101,  1026,  5310,  1028,  1045,  2113,   999,  2064,  1005,  1056,
         2903,  2009,  2870,   999,  1045,  1005,  2222,  4604,  2017,  1037,
        27263,  1997,  1996,  2534,   999,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1])"
1,"tensor([  101, 19387,  1026,  5310,  1028,  1026,  5310,  1028,  2393,  2149,
         9874, 14855, 20936,  2912,  2100,  1998, 20484,  5677, 16564, 10441,
         6491,  7556,  2100,  4067, 29337,   999,  1026,  5310,  1028,  1026,
         5310,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101, 19387,  1026,  5310,  1028,  1026,  5310,  1028,  2393,  2149,
         9874, 14855, 20936,  2912,  2100,  1998, 20484,  5677, 16564, 10441,
         6491,  7556,  2100,  4067, 29337,   999,  1026,  5310,  1028,  1026,
         5310,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101, 19387,  1026,  5310,  1028,  1026,  5310,  1028,  2393,  2149,
         9874, 14855, 20936,  2912,  2100,  1998, 20484,  5677, 16564, 10441,
         6491,  7556,  2100,  4067, 29337,   999,  1026,  5310,  1028,  1026,
         5310,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1045,  2288,  1016,  3147,  2871,  2015,  1999,  1996, 16716,
          102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  2182,  2015,  2000,  1996,  4268,  2040,  5223,  3228, 13867,
          102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  3282,  4609,  2061,  7946,  2226,  2073,  2003,  2026,  2568,
         1026, 24471,  2140,  1028,  3081,  1026,  5310,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 2043, 1045, 1005, 1049, 2214, 2438, 1045, 1005, 1049, 2183, 2006,
        2146, 2439, 2155,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  1012,  1012,  5580, 24471,  7929,  1998,
         2009,  2469,  2003,  2064,  2471,  1039,  2009,  9152,  2618,  9152,
         2618,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 7954, 1009, 5988, 2007, 1026, 5310, 1028, 1026, 5310, 1028, 9734,
         102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  2061,  1045,  2245,  2144,  2115,  1037,
        12170, 22669,  5470,  1998,  2045, 12098,  3372,  2116,  2012,  2256,
         2082,  1045,  5071,  2008,  2001,  2115,  2136,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  8451,  2054,  1005,  1055,  2039,  9610,
         6673,  9541,  1029, 22038,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 1045, 2113, 1045, 2001, 1999, 3009,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 2009, 1005, 1055, 2320, 2296, 2484, 2847,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 3582, 1026, 5310, 1028, 2522, 2015, 2016, 1005,
        1055, 1037, 3929, 5305, 3899,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 1026, 5310, 1028, 4283, 2005, 1996, 3565, 7916,
        2751, 2265, 6456,  999, 2031, 4569, 6023,  999,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 1026, 5310, 1028, 1026, 5310, 1028, 1026, 5310,
        1028, 1026, 5310, 1028, 1026, 5310, 1028, 1026, 5310, 1028, 2467, 1037,
        5165, 5032,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  1045,  1005,  1049,  2025,  2469,  2065,
         2027,  2024,  2428,  5204,  1997, 10474,  1012,  1037,  1044, 20684,
         2050,  2006,  9152, 13181,  2271, 15772,  2453, 28679,  2068,  1012,
          102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  1045,  1040,  2213,  1005,  1040,  2017,
         2054,  2000,  2079,  2131,  2115,  8771,  2000,  3582,  2017,  2006,
         2026,  2115,  2047, 10474,  1012,  2073,  2003,  2023, 12277,  4305,
         2290,  1029,  1060,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1045,  2064,  1005,  1056,  3524, 18681,  2016,  5829,  2067,
         2000,  2624,  4980,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  2061,  5223,  1996,  4633,  1012,  1052, 15557,  2063,  9748,
         2621,  6583, 28935,  4328,  2290,   999,  1029, 15030,  3367,  1000,
         1026,  5310,  1028,  1045,  2061,  2293,  2621,   999,  1000,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1023, 1024, 2539, 2026, 2051, 1998, 1026, 5310, 1028,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 2057, 2342, 2000, 2338, 2256, 1056, 2549, 2006,
        1996, 3509, 9735,  999,  999,  999, 1001, 7568,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  2821, 10166,   999,   999,  2003,  2009,
         2066,  5095,  2058,  2045,   999,  1029,  3374,  9471,  2055,  1996,
         2051,  4489,  1998, 18168,  2546,  2290,  2065,  1015,  2094,  2234,
         1999,  1045,  2052,  3280,  1012,  1012,  1012, 22038,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  2304,  2007,  1037,  3543,  1997,  2630,  1026, 24471,  2140,
         1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1045,  2876,  1005,  1056,  2568,  5948,  2122,  3426,  2027,
         1005,  2128, 10140,   999,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  9932, 13900,  4283,  4086,  2480, 19387,  1026,  5310,  1028,
         1026,  5310,  1028,  3398,  2008,  1015,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  4205,  2225,  1029,  1029,  2228,  2057,
         2024, 17693,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 2023, 5577, 2033, 2023, 2851,  102])","tensor([1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  8201,  3084,  2033,  2514,  1001,  5091, 23067,  2638,  1012,
         2021,  2009,  1005,  1055,  2035,  2204,  3426,  1045,  2113,  2016,
         1005,  2222,  2022,  2157,  2279,  2000,  2033,  1012,  1012,  1012,
         5091,  1012,  1012,  1012,  2894,  1025,  1040,  6289,  2050,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 2821, 5292, 3270, 3270, 2232, 4283,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 3046, 2000, 2424, 2041, 2073, 2009, 2003,  999,
         102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  1057,  1054,  4011,  2000,  2022,  8300,
         2012,  2023,  3178,   999,  5292,  3270,  3270,  2272,  1998,  3693,
         2033,   999, 10047,  2006,  2026,  1001, 16021,  5358, 10092,  1004,
         1057,  2031,  1037,  1001,  2166, 11253,  9289, 23314, 10111,  2099,
         1007,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 2061, 1012, 1012, 1012, 3407, 5798, 2129, 2214,
        2024, 2017, 1010, 9170, 2666, 1029,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 2064, 1005, 1056, 3524, 2005, 2023, 4440, 2000, 2474,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  3649, 14539,  1060,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  2008,  1005,  1055, 16436,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  1045,  6655,  1001,  3611, 29278,  3995,
         9284, 18150,  5484, 20049,  2638,  2003,  9874,  2075,  4969,  2044,
         2008,  1056, 28394,  2102,  1001,  5236, 14949, 22893,  2290,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  1026,  5310,  1028,  1026,  5310,  1028,
         4429, 19658,  2119,  1997,  8038,  3363,  3100,  1010,  2026, 14841,
         6916,  2229,  2502,   999,  1001, 20315,  1026,  1011,  1011,  1011,
         1001,  4299,  3993, 15222,  8950,  2075,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  2089,  2035,  7048,  3457,  1004,  5009,
        24471,  2126,  2305,  1004,  2154,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  8840,  2140,  1046,  2243,  1046,  2243,
         5035,  8029,  5665,  3046,  2000,  2131,  2017,  2070,  2833, 19181,
         1045,  2156,  2017,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 1045, 2572, 1037, 5152, 1998, 1045, 2572, 7098,
        2000, 2022, 2028,  999,  999,  999,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101, 20996, 19496, 27698, 21197,  2015,  1024,  6302,  1024,  6293,
         2545,  2234,  1999,   999,  1998, 24341,  2147,  2006,  1037,  2047,
         3797,  4012,  2378,  2039,  2574,  1001, 20996, 19496,  2532, 13944,
        16570,  1001, 20996, 19496,  2078,  1001,  2640,  1012,  1012,  1012,
         1012,  1012,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  3582,  1026,  5310,  1028,  2016,  1005,  1055,  3432,  6429,
         1998, 17210,  2062,  8771,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  3610,  1049, 21030,  2613,  4030,  1004,  2131,  2091,  1004,
         6271,  1049, 10536,  2568,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1048,  2863,  2080,  6881,  2021,  2995,  1026,  5310,  1028,
         2049,  4689,  2129,  1045,  2064,  2467, 14396,  2000,  1996,  6881,
         4933,  1026,  5310,  1028,  1056, 28394,  2102,  2055,  1012,  1012,
         1012, 15488,  2232,  8840,  2140,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101, 27838,  2094,   999,  5796,  2232, 19128,  2050,   999,  1006,
        19387,  1026,  5310,  1028,  2023,  2003,  5423, 10264,  2213,  1010,
         2025,  5096,  2361, 13970,  8525,  2250,  1012,  1012,  1012,  1026,
         5310,  1028,  1012,  1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  1045,  3335,  2017,  9152,  2050,   999,
         1998,  2748,  1010, 11504,  5665,  2156,  2017,  2012,  2026, 24665,
         4215,  2293,  2017,   999,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1])"
1,"tensor([  101,  1045, 10587,  4965,  2008,  1000,  2644,  5233,  1000,  1056,
         1011,  3797,  1012,  1026,  5310,  1028,  4149,  2028,  1012,  2057,
         2020,  4011,  2000,  4929,  2009,  6825,  2362,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1])"
1,"tensor([  101,  2053,  3291, 11561,  1024,  1040,  1026,  5310,  1028,  1026,
         5310,  1028,  4283,  6203,   999,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101, 10798,  3058,  2007,  1026,  5310,  1028,  1001,  2147, 12314,
          102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101, 18168,  2290,  2008,  1005,  1055,  2026,  4485,   999,  1012,
         1012, 19387,  1000,  1026,  5310,  1028,  2437,  2204,  2293,  1010,
         1010, 14815,  1012,  1012,  1028,  2087, 13366,  2003,  2006,  1996,
         3336,  2437,  2377,  9863,  8840,  2140,  1000,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 2043, 1045, 2228, 1997, 2026, 2925, 2096, 5494, 2026, 2159, 1010,
        1045, 2064, 2156, 2017, 1998, 2033, 1012, 2362,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 2017, 1005, 2128, 6160,  999, 1998, 4283, 2005,
        6631,  999, 2559, 2830, 2000, 2008, 1012, 2031, 1037, 2307, 2154, 1998,
        2994, 4906,  999,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 1045, 2572, 2085, 1037, 2266, 1997, 3795, 2403,
        1026, 5310, 1028, 2204, 1012, 1012, 5665, 1038, 1037, 2266, 2574,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 2049, 2035, 2204, 2304, 2100,  999,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  4067,  2017, 12684,  1012,  1045,  3246,
         2017,  1005,  2128,  2092,  1009,  3407,  1001, 21461,  2000,  2017,
         2205,  1060,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  1051,  9541,  2023,  2466,  2003,  2893,
         2204,  2064,  1005,  1056,  3524,  2005,  2062, 18235, 18235,  1060,
        11636, 11636,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  2428,  1029, 10166,  2008,  2015,  2204,
         1012,  1012,  2049,  1037,  2428,  3835,  3720,  1060,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  3015,  5878,  2055,  1052,  2100,  9468,
         1001,  6994,  3512,  9796,  3038,  1000,  2205,  2444,  1000,  1028,
         1028,  1028,  1001,  2613,  2705, 15916,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1])"
1,"tensor([  101,  2022,  1037,  3203,  1999,  1996,  4534,  1010,  2021,  1037,
        11576,  1999,  1996,  8697,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  2024,  2017,  2893,  2008, 11660,  1029,
         1029,  1026,  1017,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  7566,  2007, 14459,  1013, 14415,  1059,  5369,  2860,  2860,
         2860,   999,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1001,  2477, 25074,  9215,  7741,  3736,  5092,  4904,  2131,
         3201,  6904,  2008,  2613,  2751,  6457,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 2104, 2026, 4472, 2045, 1005, 1055, 1037, 2047, 6172, 2296, 2051,
         102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  3913, 10695,  1999,  1996, 28760,   102])","tensor([1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  3582,  2033,  2006, 16021, 23091,  1024,  1026,  5310,  1028,
          102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 2035, 1996, 2682,  999,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1045,  1005,  1049,  7098,  2000,  2360,  2008,  1045,  2196,
        20482,  1999,  2026,  2166,  1998,  1045,  2196,  2097,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 2008, 1045, 2064, 3288, 2188, 2000, 2026, 3566,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  2288,  2026,  7298,  1999,  1996,  5653,  2651,   999,  3057,
         1010,  2017,  2064, 14396,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 2043, 1045, 2228, 1997, 2010, 2171, 2035, 1045, 2064, 2079, 2003,
        2868,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1045,  2156, 10047,  2863,  2031,  2000,  2131,  1037,  7743,
        20877,  2579,  2185,  1012,  1012,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 2593, 2126, 2017, 2663, 1012, 2131, 2009, 2611,
         102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 2024, 2017, 2035, 2157, 3270, 3270,  999, 2017,
        1005, 2128, 2061, 7568, 1010, 2157, 1997, 2607, 1010, 2057, 2064, 1005,
        1056, 3524, 1010, 2205, 1012, 1007, 1007,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  8840,  2140,  1045,  1005,  1049,  2145,
        21093,  2135, 19817, 12868,  4801,  2923,  5345,  1003,  1997,  1996,
         2051,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101, 18452,  2013,  2019,  3968,  7396,  2040,  2038,  2042, 21522,
          999, 15854,  6806,  2080,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  2053,  2016,  2097, 12731,  2480,  2049,
         2033,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1001,  3971,  3406,  4783, 16529, 10288,  3331,  3109,  2050,
         4485,  3124,  2425,  2611,  2000,  3844,  2039,  2016,  2758,  2191,
         2033,  2002,  2758,  1045,  2097,  2007,  2023,  1040,  1008, 23616,
         2016,  7566,  2062,  4485,  1012,  1012,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 4283, 2061, 2172, 3016, 1010, 1045, 2293, 2017,
        2205,  999,  999, 2064, 1005, 1056, 3524, 2000, 2156, 2017,  999,  999,
         102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1])"
1,"tensor([ 101, 2215, 2000, 3793,  102])","tensor([1, 1, 1, 1, 1])"
1,"tensor([  101,  1026,  5310,  1028,  2071,  2017,  3531,  3582,  2033,  1029,
         1029,  2065,  2017,  2079,  1045,  2097,  3153,  2105,  2066,  2019,
        10041,  1010,  2066,  1045,  2106,  2043,  5355,  2106,   999,  3531,
         1026,  1017,  1001,  2654,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 3531, 3582, 1026, 5310, 1028, 2017, 1005, 2222,
        2293, 2014,  999,  999,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([ 101, 1026, 5310, 1028, 2053, 2028, 2515, 2033, 2488, 2084, 2033, 8840,
        4747, 2003, 2023, 7221, 3334, 1029,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1048,  2863,  2080,   999,  2008,  2081,  2026,  2154,   999,
        19387,  1026,  5310,  1028,  1045,  2288,  2604,  2061,  1045,  2245,
         1045,  2052,  3218,  2026, 12476,  3153,  5829,  8840,  2140,  1026,
        24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  1012,  1012,  1012,  1001,  8670,  2361,  2609,  2003,  5305,
         1012,  7358, 27046,  1004,  4638,  2009,  2041,   999,   999,  1015,
        14301,  2063,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
1,"tensor([  101,  2003,  2383,  1026,  5310,  1028,  4581, 18414,  2015,  2342,
         2000,  2228,  2065,  1045, 13366, 14876,  2215,  2122,  3056,  4581,
          102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
